********************************************
>> [Reading.txt] - [Times, ms]

--------------------------------------------
>> Solution of Distribution Analysis
--------------------------------------------
 Resolution : 0 

 2.000000e-006		0.000000e+000 
 2.326594e-006		0.000000e+000 
 2.706519e-006		0.000000e+000 
 3.148485e-006		0.000000e+000 
 3.662623e-006		0.000000e+000 
 4.260718e-006		0.000000e+000 
 4.956479e-006		0.000000e+000 
 5.765857e-006		0.000000e+000 
 6.707403e-006		0.000000e+000 
 7.802701e-006		0.000000e+000 
 9.076857e-006		0.000000e+000 
 1.055908e-005		0.000000e+000 
 1.228334e-005		0.000000e+000 
 1.428917e-005		0.000000e+000 
 1.662255e-005		0.000000e+000 
 1.933696e-005		0.000000e+000 
 2.249463e-005		0.000000e+000 
 2.616793e-005		0.000000e+000 
 3.044107e-005		0.000000e+000 
 3.541200e-005		0.000000e+000 
 4.119466e-005		0.000000e+000 
 4.792163e-005		0.000000e+000 
 5.574707e-005		0.000000e+000 
 6.485039e-005		0.000000e+000 
 7.544026e-005		0.000000e+000 
 8.775941e-005		0.000000e+000 
 1.020902e-004		0.000000e+000 
 1.187613e-004		0.000000e+000 
 1.381546e-004		0.000000e+000 
 1.607148e-004		0.000000e+000 
 1.869590e-004		0.000000e+000 
 2.174889e-004		0.000000e+000 
 2.530041e-004		0.000000e+000 
 2.943189e-004		0.000000e+000 
 3.423802e-004		2.765806e-006 
 3.982898e-004		1.563263e-005 
 4.633293e-004		5.180347e-005 
 5.389895e-004		1.291289e-004 
 6.270048e-004		2.599422e-004 
 7.293927e-004		4.317495e-004 
 8.485002e-004		5.879172e-004 
 9.870576e-004		6.295949e-004 
 1.148241e-003		4.679284e-004 
 1.335745e-003		1.497733e-004 
 1.553868e-003		0.000000e+000 
 1.807610e-003		0.000000e+000 
 2.102787e-003		0.000000e+000 
 2.446165e-003		0.000000e+000 
 2.845616e-003		0.000000e+000 
 3.310296e-003		0.000000e+000 
 3.850857e-003		1.745883e-003 
 4.479690e-003		5.082966e-003 
 5.211210e-003		8.296357e-003 
 6.062184e-003		9.694449e-003 
 7.052119e-003		8.189190e-003 
 8.203708e-003		4.078662e-003 
 9.543348e-003		0.000000e+000 
 1.110175e-002		0.000000e+000 
 1.291463e-002		0.000000e+000 
 1.502354e-002		0.000000e+000 
 1.747684e-002		0.000000e+000 
 2.033076e-002		0.000000e+000 
 2.365070e-002		0.000000e+000 
 2.751279e-002		4.406759e-003 
 3.200554e-002		1.551255e-002 
 3.723194e-002		2.435630e-002 
 4.331180e-002		2.470644e-002 
 5.038448e-002		1.554225e-002 
 5.861211e-002		2.953299e-003 
 6.818328e-002		0.000000e+000 
 7.931739e-002		0.000000e+000 
 9.226967e-002		0.000000e+000 
 1.073370e-001		0.000000e+000 
 1.248648e-001		0.000000e+000 
 1.452549e-001		5.785110e-004 
 1.689745e-001		1.651971e-002 
 1.965675e-001		2.488577e-002 
 2.286664e-001		1.407134e-002 
 2.660069e-001		0.000000e+000 
 3.094449e-001		0.000000e+000 
 3.599763e-001		0.000000e+000 
 4.187593e-001		0.000000e+000 
 4.871414e-001		0.000000e+000 
 5.666900e-001		0.000000e+000 
 6.592287e-001		0.000000e+000 
 7.668787e-001		0.000000e+000 
 8.921075e-001		0.000000e+000 
 1.037786e+000		0.000000e+000 
 1.207253e+000		0.000000e+000 
 1.404394e+000		0.000000e+000 
 1.633727e+000		0.000000e+000 
 1.900509e+000		0.000000e+000 
 2.210856e+000		0.000000e+000 
 2.571882e+000		8.855896e-002 
 2.991862e+000		1.897877e-001 
 3.480424e+000		2.263972e-001 
 4.048766e+000		1.793991e-001 
 4.709917e+000		7.887913e-002 
 5.479032e+000		0.000000e+000 
 6.373740e+000		0.000000e+000 
 7.414552e+000		0.000000e+000 
 8.625325e+000		0.000000e+000 
 1.003381e+001		0.000000e+000 
 1.167230e+001		0.000000e+000 
 1.357835e+001		0.000000e+000 
 1.579566e+001		0.000000e+000 
 1.837504e+001		0.000000e+000 
 2.137562e+001		0.000000e+000 
 2.486619e+001		0.000000e+000 
 2.892676e+001		0.000000e+000 
 3.365041e+001		0.000000e+000 
 3.914542e+001		0.000000e+000 
 4.553774e+001		0.000000e+000 
 5.297391e+001		0.000000e+000 
 6.162439e+001		0.000000e+000 
 7.168745e+001		0.000000e+000 
 8.339378e+001		0.000000e+000 
 9.701173e+001		0.000000e+000 
 1.128534e+002		0.000000e+000 
 1.312820e+002		0.000000e+000 
 1.527200e+002		0.000000e+000 
 1.776587e+002		0.000000e+000 
 2.066698e+002		0.000000e+000 
 2.404183e+002		0.000000e+000 
 2.796779e+002		0.000000e+000 
 3.253484e+002		0.000000e+000 
 3.784767e+002		0.000000e+000 
 4.402808e+002		0.000000e+000 
 5.121772e+002		0.000000e+000 
 5.958142e+002		0.000000e+000 
 6.931088e+002		0.000000e+000 
 8.062912e+002		0.000000e+000 
 9.379561e+002		0.000000e+000 
 1.091121e+003		0.000000e+000 
 1.269298e+003		0.000000e+000 
 1.476570e+003		0.000000e+000 
 1.717690e+003		0.000000e+000 
 1.998183e+003		0.000000e+000 
 2.324480e+003		0.000000e+000 
 2.704060e+003		0.000000e+000 
 3.145625e+003		0.000000e+000 
 3.659295e+003		0.000000e+000 
 4.256846e+003		0.000000e+000 
 4.951976e+003		0.000000e+000 
 5.760618e+003		0.000000e+000 
 6.701309e+003		0.000000e+000 
 7.795611e+003		0.000000e+000 
 9.068610e+003		2.873260e-004 
 1.054949e+004		6.748235e-004 
 1.227218e+004		1.044654e-003 
 1.427619e+004		1.355112e-003 
 1.660745e+004		1.598683e-003 
 1.931939e+004		1.780346e-003 
 2.247419e+004		1.908674e-003 
 2.614415e+004		1.992534e-003 
 3.041341e+004		2.039964e-003 
 3.537982e+004		2.057900e-003 
 4.115724e+004		2.052197e-003 
 4.787808e+004		2.027743e-003 
 5.569642e+004		1.988596e-003 
 6.479147e+004		1.938108e-003 
 7.537172e+004		1.879050e-003 
 8.767968e+004		1.813692e-003 
 1.019975e+005		1.743901e-003 
 1.186534e+005		1.671197e-003 
 1.380291e+005		1.596818e-003 
 1.605688e+005		1.521767e-003 
 1.867892e+005		1.446851e-003 
 2.172913e+005		1.372710e-003 
 2.527742e+005		1.299860e-003 
 2.940515e+005		1.228691e-003 
 3.420692e+005		1.159515e-003 
 3.979280e+005		1.092558e-003 
 4.629083e+005		1.027991e-003 
 5.384998e+005		9.659333e-004 
 6.264351e+005		9.064452e-004 
 7.287300e+005		8.495753e-004 
 8.477293e+005		7.953299e-004 
 9.861608e+005		7.437041e-004 
 1.147198e+006		6.946541e-004 
 1.334532e+006		6.481409e-004 
 1.552456e+006		6.041190e-004 
 1.805968e+006		5.625003e-004 
 2.100876e+006		5.232252e-004 
 2.443943e+006		4.862041e-004 
 2.843031e+006		4.513587e-004 
 3.307289e+006		4.186188e-004 
 3.847359e+006		3.878699e-004 
 4.475621e+006		3.590477e-004 
 5.206475e+006		3.320708e-004 
 6.056676e+006		3.068273e-004 
 7.045712e+006		2.832407e-004 
 8.196255e+006		2.612799e-004 
 9.534677e+006		2.409275e-004 
 1.109166e+007		2.221784e-004 
 1.290289e+007		2.053011e-004 
 1.500989e+007		1.910203e-004 
 1.746096e+007		1.814341e-004 
 2.031228e+007		1.834140e-004 
 2.362921e+007		2.256254e-004 
 2.748779e+007 
********************************************

