Bruker BioSpin GmbH: the minispec
DataType=5
DataLimits=0.03778,6.99928,4096
DataUnit=Time/ms,Intensity/%
c:\program files\bruker the minispec\application pool demo\fid.app
28.09.2024 12:05:48

0.03778	141.4163614
0.03948	141.4163614
0.04118	141.4163614
0.04288	141.4163614
0.04458	141.4163614
0.04628	141.4163614
0.04798	141.4163614
0.04968	141.4163614
0.05138	141.4163614
0.05308	141.4163614
0.05478	141.4163614
0.05648	141.4163614
0.05818	141.4163614
0.05988	141.4163614
0.06158	141.4163614
0.06328	141.4163614
0.06498	141.4163614
0.06668	141.4163614
0.06838	141.4163614
0.07008	141.4163614
0.07178	141.4163614
0.07348	141.4163614
0.07518	141.4163614
0.07688	141.4163614
0.07858	141.4163614
0.08028	141.4163614
0.08198	141.4163614
0.08368	141.4163614
0.08538	141.4163614
0.08708	141.4163614
0.08878	141.4163614
0.09048	141.4163614
0.09218	141.4163614
0.09388	141.4163614
0.09558	141.4163614
0.09728	141.4163614
0.09898	141.4163614
0.10068	141.4163614
0.10238	141.4163614
0.10408	141.4163614
0.10578	141.4163614
0.10748	141.4163614
0.10918	141.4163614
0.11088	141.4163614
0.11258	141.4163614
0.11428	141.4163614
0.11598	141.4163614
0.11768	141.4163614
0.11938	141.4163614
0.12108	141.4163614
0.12278	141.4163614
0.12448	141.4163614
0.12618	141.4163614
0.12788	141.4163614
0.12958	141.4163614
0.13128	141.4163614
0.13298	141.4163614
0.13468	141.4163614
0.13638	141.4163614
0.13808	141.4163614
0.13978	141.4163614
0.14148	141.4163614
0.14318	141.4163614
0.14488	141.4163614
0.14658	141.4163614
0.14828	141.4163614
0.14998	141.4163614
0.15168	141.4163614
0.15338	141.4163614
0.15508	141.4163614
0.15678	141.4163614
0.15848	141.4163614
0.16018	141.4163614
0.16188	141.4163614
0.16358	141.4163614
0.16528	141.4163614
0.16698	141.4163614
0.16868	141.4163614
0.17038	141.4163614
0.17208	141.4163614
0.17378	141.4163614
0.17548	141.4163614
0.17718	141.4163614
0.17888	141.4163614
0.18058	141.4163614
0.18228	141.4163614
0.18398	141.4163614
0.18568	141.4163614
0.18738	141.4163614
0.18908	141.4163614
0.19078	141.4163614
0.19248	141.4163614
0.19418	141.4163614
0.19588	141.4163614
0.19758	141.4163614
0.19928	141.4163614
0.20098	141.4163614
0.20268	141.4163614
0.20438	141.4163614
0.20608	141.4163614
0.20778	141.4163614
0.20948	141.4163614
0.21118	141.4163614
0.21288	141.4163614
0.21458	141.4163614
0.21628	141.4163614
0.21798	141.4163614
0.21968	141.4163614
0.22138	141.4163614
0.22308	141.4163614
0.22478	141.4163614
0.22648	141.4163614
0.22818	141.4163614
0.22988	141.4163614
0.23158	141.4163614
0.23328	141.4163614
0.23498	141.4163614
0.23668	141.4163614
0.23838	141.4163614
0.24008	141.4163614
0.24178	141.4163614
0.24348	141.4163614
0.24518	141.4163614
0.24688	141.4163614
0.24858	141.4163614
0.25028	141.4163614
0.25198	141.4163614
0.25368	141.4163614
0.25538	141.4163614
0.25708	141.4163614
0.25878	141.4163614
0.26048	141.4163614
0.26218	141.4163614
0.26388	141.4163614
0.26558	141.4163614
0.26728	141.4163614
0.26898	141.4163614
0.27068	141.4163614
0.27238	141.4163614
0.27408	141.4163614
0.27578	141.4163614
0.27748	141.4163614
0.27918	141.4163614
0.28088	141.4163614
0.28258	141.4163614
0.28428	141.4163614
0.28598	141.4163614
0.28768	141.4163614
0.28938	141.4163614
0.29108	141.4163614
0.29278	141.4163614
0.29448	141.4163614
0.29618	141.4163614
0.29788	141.4163614
0.29958	141.4163614
0.30128	141.4163614
0.30298	141.4163614
0.30468	141.4163614
0.30638	141.4163614
0.30808	141.4163614
0.30978	141.4163614
0.31148	141.4163614
0.31318	141.4163614
0.31488	141.4163614
0.31658	141.4163614
0.31828	141.4163614
0.31998	141.4163614
0.32168	141.4163614
0.32338	141.4163614
0.32508	141.4163614
0.32678	141.4163614
0.32848	141.4163614
0.33018	141.4163614
0.33188	141.4163614
0.33358	141.4163614
0.33528	141.4163614
0.33698	141.4163614
0.33868	141.4163614
0.34038	141.4163614
0.34208	141.4163614
0.34378	141.4163614
0.34548	141.4163614
0.34718	141.4163614
0.34888	141.4163614
0.35058	141.4163614
0.35228	141.4163614
0.35398	141.4163614
0.35568	141.4163614
0.35738	141.4163614
0.35908	141.4163614
0.36078	141.4163614
0.36248	141.4163614
0.36418	141.4163614
0.36588	141.4163614
0.36758	141.4163614
0.36928	141.4163614
0.37098	141.4163614
0.37268	141.4163614
0.37438	141.4163614
0.37608	141.4163614
0.37778	141.4163614
0.37948	141.4163614
0.38118	141.4163614
0.38288	141.4163614
0.38458	141.4163614
0.38628	141.4163614
0.38798	141.4163614
0.38968	141.4163614
0.39138	141.4163614
0.39308	141.4163614
0.39478	141.4163614
0.39648	141.4163614
0.39818	141.4163614
0.39988	141.4163614
0.40158	141.4163614
0.40328	141.4163614
0.40498	141.4163614
0.40668	141.4163614
0.40838	141.4163614
0.41008	141.4163614
0.41178	141.4163614
0.41348	141.4163614
0.41518	141.4163614
0.41688	141.4163614
0.41858	141.4163614
0.42028	141.4163614
0.42198	141.4163614
0.42368	141.4163614
0.42538	141.4163614
0.42708	141.4163614
0.42878	141.4163614
0.43048	141.4163614
0.43218	141.4163614
0.43388	141.4163614
0.43558	141.4163614
0.43728	141.4163614
0.43898	141.4163614
0.44068	141.4163614
0.44238	141.4163614
0.44408	141.4163614
0.44578	141.4163614
0.44748	141.4163614
0.44918	141.4163614
0.45088	141.4163614
0.45258	141.4163614
0.45428	141.4163614
0.45598	141.4163614
0.45768	141.4163614
0.45938	141.4163614
0.46108	141.4163614
0.46278	141.4163614
0.46448	141.4163614
0.46618	141.4163614
0.46788	141.4163614
0.46958	141.4163614
0.47128	141.4163614
0.47298	141.4163614
0.47468	141.4163614
0.47638	141.4163614
0.47808	141.4163614
0.47978	141.4163614
0.48148	141.4163614
0.48318	141.4163614
0.48488	141.4163614
0.48658	141.4163614
0.48828	141.4163614
0.48998	141.4163614
0.49168	141.4163614
0.49338	141.4163614
0.49508	141.4163614
0.49678	141.4163614
0.49848	141.4163614
0.50018	141.4163614
0.50188	141.4163614
0.50358	141.4163614
0.50528	141.4163614
0.50698	141.4163614
0.50868	141.4163614
0.51038	141.4163614
0.51208	141.4163614
0.51378	141.4163614
0.51548	141.4163614
0.51718	141.4163614
0.51888	141.4163614
0.52058	141.4163614
0.52228	141.4163614
0.52398	141.4163614
0.52568	141.4163614
0.52738	141.4163614
0.52908	141.4163614
0.53078	141.4163614
0.53248	141.4163614
0.53418	141.4163614
0.53588	141.4163614
0.53758	141.4163614
0.53928	141.4163614
0.54098	141.4163614
0.54268	141.4163614
0.54438	141.4163614
0.54608	141.4163614
0.54778	141.4163614
0.54948	141.4163614
0.55118	141.4163614
0.55288	141.4163614
0.55458	141.4163614
0.55628	141.4163614
0.55798	141.4163614
0.55968	141.4163614
0.56138	141.4163614
0.56308	141.4163614
0.56478	141.4163614
0.56648	141.4163614
0.56818	141.4163614
0.56988	141.4163614
0.57158	141.3919414
0.57328	141.001221
0.57498	140.3663004
0.57668	139.8046398
0.57838	139.6825397
0.58008	139.023199
0.58178	138.8034188
0.58348	138.3882784
0.58518	137.6556777
0.58688	137.4603175
0.58858	137.1672772
