Bruker BioSpin GmbH: the minispec
DataType=5
DataLimits=32.4651,16614.9,512
DataUnit=ms,%
c:\nmr relaxation\applications\ak\t2_cpmg.app
28.09.2024 12:05:10

32.46508	69.4017094
64.91598	67.93650794
97.36688	66.4957265
129.81778	65.15262515
162.26868	63.83394383
194.71958	62.46642247
227.17048	61.22100122
259.62138	59.97557998
292.07228	58.73015873
324.52318	57.53357753
356.97408	56.36141636
389.42498	55.21367521
421.87588	54.09035409
454.32678	52.94261294
486.77768	51.86813187
519.22858	50.84249084
551.67948	49.76800977
584.13038	48.76678877
616.58128	47.76556777
649.03218	46.81318681
681.48308	45.83638584
713.93398	44.93284493
746.38488	43.98046398
778.83578	43.12576313
811.28668	42.27106227
843.73758	41.36752137
876.18848	40.53724054
908.63938	39.70695971
941.09028	38.9010989
973.54118	38.11965812
1005.99208	37.33821734
1038.44298	36.58119658
1070.89388	35.84859585
1103.34478	35.11599512
1135.79568	34.38339438
1168.24658	33.6996337
1200.69748	33.01587302
1233.14838	32.38095238
1265.59928	31.72161172
1298.05018	31.06227106
1330.50108	30.42735043
1362.95198	29.84126984
1395.40288	29.23076923
1427.85378	28.64468864
1460.30468	28.08302808
1492.75558	27.47252747
1525.20648	26.95970696
1557.65738	26.3980464
1590.10828	25.88522589
1622.55918	25.34798535
1655.01008	24.85958486
1687.46098	24.34676435
1719.91188	23.88278388
1752.36278	23.36996337
1784.81368	22.93040293
1817.26458	22.46642247
1849.71548	22.02686203
1882.16638	21.56288156
1914.61728	21.14774115
1947.06818	20.73260073
1979.51908	20.29304029
2011.96998	19.87789988
2044.42088	19.53601954
2076.87178	19.0964591
2109.32268	18.73015873
2141.77358	18.33943834
2174.22448	17.997558
2206.67538	17.63125763
2239.12628	17.28937729
2271.57718	16.92307692
2304.02808	16.60561661
2336.47898	16.26373626
2368.92988	15.94627595
2401.38078	15.62881563
2433.83168	15.33577534
2466.28258	14.99389499
2498.73348	14.72527473
2531.18438	14.43223443
2563.63528	14.13919414
2596.08618	13.84615385
2628.53708	13.57753358
2660.98798	13.33333333
2693.43888	13.06471306
2725.88978	12.74725275
2758.34068	12.52747253
2790.79158	12.30769231
2823.24248	12.06349206
2855.69338	11.79487179
2888.14428	11.57509158
2920.59518	11.33089133
2953.04608	11.11111111
2985.49698	10.91575092
3017.94788	10.67155067
3050.39878	10.47619048
3082.84968	10.25641026
3115.30058	10.03663004
3147.75148	9.865689866
3180.20238	9.67032967
3212.65328	9.474969475
3245.10418	9.27960928
3277.55508	9.108669109
3310.00598	8.888888889
3342.45688	8.742368742
3374.90778	8.571428571
3407.35868	8.4004884
3439.80958	8.253968254
3472.26048	8.058608059
3504.71138	7.887667888
3537.16228	7.765567766
3569.61318	7.594627595
3602.06408	7.423687424
3634.51498	7.301587302
3666.96588	7.155067155
3699.41678	7.008547009
3731.86768	6.886446886
3764.31858	6.788766789
3796.76948	6.617826618
3829.22038	6.446886447
3861.67128	6.349206349
3894.12218	6.227106227
3926.57308	6.105006105
3959.02398	5.982905983
3991.47488	5.836385836
4023.92578	5.738705739
4056.37668	5.641025641
4088.82758	5.543345543
4121.27848	5.396825397
4153.72938	5.274725275
4186.18028	5.225885226
4218.63118	5.079365079
4251.08208	5.006105006
4283.53298	4.85958486
4315.98388	4.786324786
4348.43478	4.688644689
4380.88568	4.615384615
4413.33658	4.517704518
4445.78748	4.42002442
4478.23838	4.322344322
4510.68928	4.249084249
4543.14018	4.151404151
4575.59108	4.053724054
4608.04198	4.004884005
4640.49288	3.907203907
4672.94378	3.882783883
4705.39468	3.736263736
4737.84558	3.663003663
4770.29648	3.614163614
4802.74738	3.540903541
4835.19828	3.467643468
4867.64918	3.394383394
4900.10008	3.321123321
4932.55098	3.321123321
4965.00188	3.223443223
4997.45278	3.15018315
5029.90368	3.052503053
5062.35458	3.028083028
5094.80548	2.954822955
5127.25638	2.905982906
5159.70728	2.857142857
5192.15818	2.783882784
5224.60908	2.735042735
5257.05998	2.686202686
5289.51088	2.637362637
5321.96178	2.588522589
5354.41268	2.53968254
5386.86358	2.466422466
5419.31448	2.417582418
5451.76538	2.368742369
5484.21628	2.31990232
5516.66718	2.271062271
5549.11808	2.246642247
5581.56898	2.197802198
5614.01988	2.148962149
5646.47078	2.075702076
5678.92168	2.075702076
5711.37258	2.026862027
5743.82348	2.002442002
5776.27438	1.953601954
5808.72528	1.904761905
5841.17618	1.831501832
5873.62708	1.855921856
5906.07798	1.782661783
5938.52888	1.733821734
5970.97978	1.709401709
6003.43068	1.660561661
6035.88158	1.611721612
6068.33248	1.611721612
6100.78338	1.562881563
6133.23428	1.514041514
6165.68518	1.48962149
6198.13608	1.48962149
6230.58698	1.416361416
6263.03788	1.391941392
6295.48878	1.391941392
6327.93968	1.343101343
6360.39058	1.343101343
6392.84148	1.294261294
6425.29238	1.26984127
6457.74328	1.26984127
