Wavelength Trans 
nm % 
480 49,7407307538841 
480,2 49,5758318126356 
480,4 49,4172688535077 
480,6 49,2670547090385 
480,8 49,1230315241478 
481 48,9594145798914 
481,2 48,7996005192742 
481,4 48,6460944494992 
481,6 48,4818897022396 
481,8 48,3223111567924 
482 48,1637818800006 
482,2 48,0048337236481 
482,4 47,8459698551481 
482,6 47,6866205441055 
482,8 47,5280762520512 
483 47,378465515485 
483,2 47,2296158000869 
483,4 47,0702752094713 
483,6 46,9163542599698 
483,8 46,757706565319 
484 46,59838100965 
484,2 46,4392678541008 
484,4 46,2803437982755 
484,6 46,1263681777444 
484,8 45,9720025905791 
485 45,8224287587904 
485,2 45,6685179659618 
485,4 45,5144022031062 
485,6 45,3697402999844 
485,8 45,2250646059653 
486 45,0710140016092 
486,2 44,9072252209961 
486,4 44,7479018583434 
486,6 44,5934352012175 
486,8 44,4344279869641 
487 44,2853334584063 
487,2 44,1404583362345 
487,4 43,9859525178094 
487,6 43,8367777404685 
487,8 43,7022853112199 
488 43,5570484534802 
488,2 43,4127957547554 
488,4 43,272775676331 
488,6 43,11858648958 
488,8 42,9639874160076 
488,999999999999 42,8144654926586 
489,199999999999 42,6699766584507 
489,399999999999 42,5254776904659 
489,599999999999 42,3856778267823 
489,799999999999 42,2454604254142 
489,999999999999 42,1009313404091 
490,199999999999 41,9615027518978 
490,399999999999 41,8109231234451 
490,599999999999 41,6568253673705 
490,799999999999 41,5225750320308 
490,999999999999 41,3819866174085 
491,199999999999 41,2376219629229 
491,399999999999 41,0920251292301 
491,599999999999 40,9480967120612 
491,799999999999 40,8079165213541 
491,999999999999 40,6835937974061 
492,199999999999 40,5615684660724 
492,399999999999 40,4210848715677 
492,599999999999 40,2813728032318 
492,799999999999 40,1351952418144 
492,999999999999 39,9960392830989 
493,199999999999 39,8599074020633 
493,399999999999 39,7202134736393 
493,599999999999 39,5792380941605 
493,799999999999 39,455320464427 
493,999999999999 39,3224703886751 
494,199999999999 39,1891266444025 
494,399999999999 39,062219678733 
494,599999999999 38,9374230049293 
494,799999999999 38,8053724221541 
494,999999999999 38,6765296812094 
495,199999999999 38,5440601807228 
495,399999999999 38,4150286230488 
495,599999999999 38,288258914406 
495,799999999999 38,1529090844249 
495,999999999999 38,028137740188 
496,199999999999 37,9065011970315 
496,399999999999 37,7863780766368 
496,599999999999 37,664981618444 
496,799999999999 37,5500492459092 
496,999999999999 37,4269972975623 
