Wavelength Trans 
nm % 
480 69,2435461954288 
480,2 69,1015247991207 
480,4 69,2339544804423 
480,6 69,1503515084148 
480,8 69,1391625802218 
481 69,24959113938 
481,2 69,2286733595588 
481,4 69,1873413333329 
481,6 68,9198168240412 
481,8 68,5998164258584 
482 68,402111264738 
482,2 68,3398661778009 
482,4 68,6425150090711 
482,6 68,8551829439486 
482,8 68,6736587572922 
483 68,59323413892 
483,2 68,6772041134816 
483,4 68,6881317385892 
483,6 68,3525096681489 
483,8 68,0167268229627 
484 68,0596310722643 
484,2 68,2182257132342 
484,4 68,2997717741287 
484,6 68,0926882136545 
484,8 68,0682550268083 
485 68,0708242317062 
485,2 67,8669278635312 
485,4 67,8500477878884 
485,6 67,7311669699245 
485,8 67,6357664312135 
486 67,477634780093 
486,2 67,368136603491 
486,4 67,4826676978294 
486,6 67,4055541845847 
486,8 67,4302975287685 
487 67,3902367886626 
487,2 66,9925710035745 
487,4 66,8532334826369 
487,6 66,8879762076188 
487,8 66,8962573930089 
488 66,9920553890595 
488,2 67,1212205388828 
488,4 67,0295655826441 
488,6 66,9407337044287 
488,8 66,642398889363 
488,999999999999 66,3211584992657 
489,199999999999 66,4091327554234 
489,399999999999 66,4811483133823 
489,599999999999 66,6161590377273 
489,799999999999 66,5497698551783 
489,999999999999 66,407070238254 
490,199999999999 66,452473498364 
490,399999999999 66,4070439740652 
490,599999999999 66,2252061434564 
490,799999999999 66,1389392517806 
490,999999999999 66,0144967347072 
491,199999999999 65,7959535593929 
491,399999999999 65,9449053384563 
491,599999999999 65,9335313569946 
491,799999999999 65,8796220738392 
491,999999999999 65,9535563045625 
492,199999999999 65,7976444826474 
492,399999999999 65,6393477595459 
492,599999999999 65,5384966446301 
492,799999999999 65,3535958247285 
492,999999999999 65,3032873185361 
493,199999999999 65,2414698827925 
493,399999999999 65,3740020797295 
493,599999999999 65,4062967693791 
493,799999999999 65,1634426608725 
493,999999999999 65,0624632030349 
494,199999999999 65,0340421006788 
494,399999999999 64,8136841200752 
494,599999999999 64,6553188471709 
494,799999999999 64,7911695898499 
494,999999999999 64,7888420848743 
495,199999999999 64,9701726915219 
495,399999999999 64,9102594903511 
495,599999999999 64,6213258437051 
495,799999999999 64,6012664901512 
495,999999999999 64,4411216063529 
496,199999999999 64,3543564533025 
496,399999999999 64,221067622426 
496,599999999999 64,0389124089696 
496,799999999999 64,3553323590813 
