Wavelength Trans 
nm % 
480 51,1191503859448 
480,2 51,0158615367727 
480,4 50,8363478450063 
480,6 50,6398201061617 
480,8 50,5821941725052 
481 50,4572932565475 
481,2 50,2769184451333 
481,4 50,1325918940829 
481,6 49,9465941808472 
481,8 49,7557772640297 
482 49,6670407546827 
482,2 49,5518868152982 
482,4 49,353174813082 
482,6 49,1930502498064 
482,8 49,0353361204699 
483 48,8943341266761 
483,2 48,7751405598899 
483,4 48,6494970061861 
483,6 48,4499310422364 
483,8 48,2775321479043 
484 48,140701248043 
484,2 47,9939638977429 
484,4 47,8612515375397 
484,6 47,6916752845261 
484,8 47,5763611016007 
485 47,4417733117026 
485,2 47,3070796804993 
485,4 47,1583213371439 
485,6 47,0569757625533 
485,8 46,9759005795441 
486 46,7392286205637 
486,2 46,5122710293629 
486,4 46,3724594989802 
486,6 46,2082242363732 
486,8 46,1379027928262 
487 46,0360506465948 
487,2 45,8677683283584 
487,4 45,7223935405647 
487,6 45,5639392323992 
487,8 45,4193875174254 
488 45,3496847726146 
488,2 45,245767959008 
488,4 45,013218691974 
488,6 44,8469760748474 
488,8 44,7254772607792 
488,999999999999 44,5760172487546 
489,199999999999 44,461956627034 
489,399999999999 44,3607348155293 
489,599999999999 44,2299283873702 
489,799999999999 44,0544675025742 
489,999999999999 43,8924812689265 
490,199999999999 43,7828055382006 
490,399999999999 43,6764680655847 
490,599999999999 43,5712261757369 
490,799999999999 43,4031624124316 
490,999999999999 43,1968269885584 
491,199999999999 43,080287671804 
491,399999999999 42,9659474026316 
491,599999999999 42,8748590509857 
491,799999999999 42,7637089271397 
491,999999999999 42,5794459656988 
492,199999999999 42,4109415716999 
492,399999999999 42,2773252550596 
492,599999999999 42,1879130304441 
492,799999999999 42,1365678959719 
492,999999999999 42,0031374234438 
493,199999999999 41,8537187896453 
493,399999999999 41,6884641010991 
493,599999999999 41,512994622925 
493,799999999999 41,3828208113839 
493,999999999999 41,3108994964892 
494,199999999999 41,2345898747456 
494,399999999999 41,0862016397511 
494,599999999999 40,9332222705245 
494,799999999999 40,7763375345544 
494,999999999999 40,6561701058794 
495,199999999999 40,5519622597077 
495,399999999999 40,4425124529442 
495,599999999999 40,3407380381561 
495,799999999999 40,2128481661339 
495,999999999999 40,0344959162808 
496,199999999999 39,863569751764 
496,399999999999 39,784568428953 
496,599999999999 39,7344024904973 
496,799999999999 39,6283586808112 
496,999999999999 39,5038390996877 
497,199999999999 39,3824308145395 
497,399999999999 39,2676307788774 
497,599999999999 39,1780922248539 
497,799999999999 39,1292176879912 
497,999999999999 39,0057870795085 
498,199999999999 38,8508022954694 
498,399999999999 38,6401102482964 
498,599999999999 38,5548156149635 
498,799999999999 38,4802338277367 
498,999999999999 38,371925640015 
499,199999999999 38,316007855753 
499,399999999999 38,1713799866124 
499,599999999999 38,0321072788951 
499,799999999999 37,9050423119768 
499,999999999999 37,8073030543363 
500,199999999999 37,7095841375572 
500,399999999999 37,6298956724918 
500,599999999999 37,5935985288988 
500,799999999999 37,4667066723467 
500,999999999999 37,3017467745126 
501,199999999999 37,1681226984877 
501,399999999999 37,1061470200727 
501,599999999999 37,0642216640469 
501,799999999999 36,9774360072307 
501,999999999999 36,8652224895556 
502,199999999999 36,7663642617742 
502,399999999999 36,6615936623648 
502,599999999999 36,6044315644467 
502,799999999999 36,5267874361668 
502,999999999999 36,428056092863 
503,199999999999 36,3707138997812 
503,399999999999 36,255219989544 
503,599999999999 36,1259707249035 
503,799999999999 36,0610637965632 
503,999999999999 36,0228220848814 
504,199999999999 35,9726559389158 
504,399999999999 35,8545139234648 
504,599999999999 35,7957554865758 
504,799999999999 35,7058816697214 
504,999999999999 35,5725014151179 
505,199999999999 35,5373072118723 
505,399999999999 35,5089132476601 
505,599999999999 35,4268286875862 
505,799999999999 35,3423018600902 
505,999999999999 35,2280786712173 
506,199999999999 35,0982206343159 
506,399999999998 35,0644103378528 
506,599999999998 35,0109876676679 
506,799999999998 34,9448261584052 
506,999999999998 34,8719930516332 
507,199999999998 34,8159775268482 
507,399999999998 34,6972221261331 
507,599999999998 34,6125878017741 
507,799999999998 34,5930339918866 
507,999999999998 34,4966584260178 
508,199999999998 34,4447751070314 
508,399999999998 34,439307593349 
508,599999999998 34,3296344460048 
508,799999999998 34,3093124452172 
508,999999999998 34,2553688269576 
509,199999999998 34,176644396948 
509,399999999998 34,0934145871333 
509,599999999998 33,9839323764799 
509,799999999998 33,9819950683876 
509,999999999998 33,9199908941277 
510,199999999998 33,8578336105859 
510,399999999998 33,790987672249 
510,599999999998 33,6586711881577 
510,799999999998 33,6898440349798 
510,999999999998 33,7466601916371 
511,199999999998 33,7025486757548 
511,399999999998 33,5278663783723 
511,599999999998 33,3427069462335 
511,799999999998 33,5994533208474 
511,999999999998 34,5750694415548 
