Wavelength Trans 
nm % 
480 57,8072797283667 
480,2 57,7410484211764 
480,4 57,5955546816245 
480,6 57,3464461573712 
480,8 56,967968508282 
481 57,0156189544028 
481,2 57,1465456155854 
481,4 57,0843523553464 
481,6 56,9629468146055 
481,8 56,8025771825467 
482 56,4601295853323 
482,2 56,0978225913036 
482,4 56,0033166068483 
482,6 56,0373108589896 
482,8 56,1357179104917 
483 56,2271222606221 
483,2 56,0897319389911 
483,4 55,839873337262 
483,6 55,3565483001123 
483,8 55,1355339732808 
484 55,229937475972 
484,2 55,1959503702729 
484,4 55,0657292580423 
484,6 54,9467784470257 
484,8 54,7448290633997 
485 54,3873347835767 
485,2 54,4808678071679 
485,4 54,677146363831 
485,6 54,4979133659702 
485,8 54,3731823122691 
486 54,1999980536857 
486,2 53,9684353429758 
486,4 53,7217578062734 
486,6 53,5384956655264 
486,8 53,5322028747798 
487 53,5178777474873 
487,2 53,3145590837304 
487,4 53,2510613164088 
487,6 53,2063191053078 
487,8 53,0183464254352 
488 52,7602593163384 
488,2 52,5654973319065 
488,4 52,7400751430801 
488,6 52,6795363556869 
488,8 52,4409890881221 
488,999999999999 52,2450912730292 
489,199999999999 51,8272498813444 
489,399999999999 51,5483699286573 
489,599999999999 51,6522268650195 
489,799999999999 51,6903093733535 
489,999999999999 51,6517287165989 
490,199999999999 51,7907952290083 
490,399999999999 51,7125040176561 
490,599999999999 51,4473786246705 
490,799999999999 51,2161176212328 
490,999999999999 50,9733517020441 
491,199999999999 50,7686174366154 
491,399999999999 50,6246736425108 
491,599999999999 50,6359938887642 
491,799999999999 50,6541638262971 
491,999999999999 50,6986594728595 
492,199999999999 50,4670859531254 
492,399999999999 50,1245214619389 
492,599999999999 49,9174902512446 
492,799999999999 49,786528932728 
492,999999999999 49,8647595721896 
493,199999999999 49,9042941697434 
493,399999999999 49,8958674814747 
493,599999999999 49,9683048574553 
493,799999999999 49,8208690191395 
493,999999999999 49,3215877085673 
494,199999999999 48,9995581720899 
494,399999999999 48,9819852792356 
494,599999999999 49,0288303893957 
494,799999999999 49,1588967727816 
494,999999999999 48,9993057139745 
495,199999999999 48,9468522313361 
495,399999999999 48,9183518700476 
495,599999999999 48,5190863896775 
495,799999999999 48,2550288223299 
495,999999999999 48,2044079333344 
496,199999999999 48,1611636037875 
496,399999999999 48,1798208586496 
496,599999999999 48,265854796933 
496,799999999999 48,1325051665985 
496,999999999999 47,9879630675758 
497,199999999999 47,8475885769676 
497,399999999999 47,5641168201899 
497,599999999999 47,3496144873035 
497,799999999999 47,4330110425195 
497,999999999999 47,2800801119487 
498,199999999999 47,0401620903371 
498,399999999999 47,0439928586904 
498,599999999999 46,8478161460761 
498,799999999999 46,3405246515201 
498,999999999999 46,7000124145923 
499,199999999999 46,8853813101855 
499,399999999999 46,4805916207616 
499,599999999999 46,4112916718423 
499,799999999999 46,5116727508653 
499,999999999999 46,2322207834103 
500,199999999999 46,0906741439116 
500,399999999999 46,4274794606986 
500,599999999999 45,9522475793256 
500,799999999999 45,5182337186318 
500,999999999999 45,5798245388226 
501,199999999999 45,7827407645684 
501,399999999999 45,7566932480421 
501,599999999999 45,7652574881135 
501,799999999999 45,6143433272123 
501,999999999999 45,3326784522019 
502,199999999999 45,2322755283983 
502,399999999999 45,060408776486 
502,599999999999 44,6586345330112 
502,799999999999 44,9567677701906 
502,999999999999 44,803168077836 
503,199999999999 44,8077676977377 
503,399999999999 45,072026872765 
503,599999999999 45,0792246487928 
503,799999999999 44,6150087234532 
503,999999999999 44,1988452185576 
504,199999999999 44,7733233916815 
504,399999999999 44,5484003625689 
504,599999999999 44,1666954275875 
504,799999999999 44,5621776577347 
504,999999999999 44,3831532838676 
505,199999999999 43,7880672074685 
505,399999999999 43,906344045048 
505,599999999999 44,1134381058395 
505,799999999999 43,481610352027 
505,999999999999 43,7725722925603 
506,199999999999 44,326284027898 
506,399999999998 43,8582628233753 
506,599999999998 43,4078878358221 
506,799999999998 44,0841660165769 
506,999999999998 44,1960905199134 
507,199999999998 43,0950163472439 
507,399999999998 43,0894028191017 
507,599999999998 43,7631756634197 
507,799999999998 43,6013326534553 
507,999999999998 43,0293932084428 
508,199999999998 43,2825471389991 
508,399999999998 43,6718060212577 
508,599999999998 43,06618124462 
508,799999999998 42,6175268970439 
508,999999999998 42,8539060914705 
509,199999999998 43,6399594237802 
509,399999999998 43,4133507252493 
509,599999999998 42,4979660170042 
509,799999999998 42,3878200765018 
509,999999999998 42,932181874787 
510,199999999998 43,6638225538334 
510,399999999998 42,6778262071745 
510,599999999998 41,4341347164368 
510,799999999998 42,0528200671834 
510,999999999998 43,1854850734856 
511,199999999998 43,2157722370907 
511,399999999998 41,74954605407 
511,599999999998 41,4826308365264 
511,799999999998 42,1828887323526 
511,999999999998 43,0003351456721 
512,199999999998 43,1030071683314 
512,399999999998 41,770430661952 
512,599999999998 40,8844180689834 
512,799999999998 41,5610045795641 
512,999999999998 42,7370609200968 
513,199999999998 43,5293735149565 
513,399999999998 42,1352700787186 
513,599999999999 40,4607743775954 
513,799999999999 41,2131899695749 
513,999999999999 42,5801637048657 
514,199999999999 43,0285789663547 
514,399999999999 42,9338783295433 
514,599999999999 41,3241989068062 
514,799999999999 40,4174342724796 
514,999999999999 41,2320373898492 
515,199999999999 42,434661346888 
515,399999999999 43,7684758042949 
515,599999999999 43,3592680701722 
515,799999999999 41,0919368032505 
