Wavelength Trans 
nm % 
480 64,7285303738702 
480,2 64,8302664095371 
480,4 64,7396907247649 
480,6 64,6236429014362 
480,8 64,2541054700331 
481 64,1469695378785 
481,2 64,2873362617398 
481,4 64,2121335207613 
481,6 64,0891453889848 
481,8 63,9259245191045 
482 63,7389998818038 
482,2 63,7548431637577 
482,4 63,8331708071724 
482,6 63,7891628055498 
482,8 63,5304624609698 
483 63,2729165079627 
483,2 63,1877904752421 
483,4 63,1444021666159 
483,6 63,1421898337417 
483,8 63,0212037376591 
484 62,7373389632976 
484,2 62,6365710806932 
484,4 62,8084580948174 
484,6 62,8860238596323 
484,8 62,6000191023597 
485 62,2729690291627 
485,2 62,3510160228878 
485,4 62,4618394181534 
485,6 62,3426235157062 
485,8 62,0768590621451 
486 61,7872193080414 
486,2 61,8039803465956 
486,4 61,790821869618 
486,6 61,6134153690947 
486,8 61,5523878764466 
487 61,4470399645231 
487,2 61,2141273354878 
487,4 61,1721223133965 
487,6 61,3833629416281 
487,8 61,2672863138374 
488 60,8601455789488 
488,2 60,8379390032792 
488,4 60,9356781512896 
488,6 60,8310585781512 
488,8 60,8363700754058 
488,999999999999 60,7791785481501 
489,199999999999 60,4554578128694 
489,399999999999 60,2068584279499 
489,599999999999 60,5175064924063 
489,799999999999 60,5903130143007 
489,999999999999 60,2069712766051 
490,199999999999 60,0611228777401 
490,399999999999 59,9707779099916 
490,599999999999 59,9468715745544 
490,799999999999 60,0457438823748 
490,999999999999 59,8568300159282 
491,199999999999 59,5078086768779 
491,399999999999 59,3356162436671 
491,599999999999 59,4584370271476 
491,799999999999 59,5538677691922 
491,999999999999 59,4677288654347 
492,199999999999 59,2185020303967 
492,399999999999 58,8253413742645 
492,599999999999 58,6695790711757 
492,799999999999 58,6935808519396 
492,999999999999 58,8066454442563 
493,199999999999 58,7261455341556 
493,399999999999 58,3691960694108 
493,599999999999 58,2148745062584 
493,799999999999 58,2394416302826 
493,999999999999 58,3311258315623 
494,199999999999 58,2903435188588 
494,399999999999 58,0275927247435 
494,599999999999 57,9276176966052 
494,799999999999 57,8892574319536 
494,999999999999 57,8615156549943 
495,199999999999 57,8521696547816 
495,399999999999 57,6751485262617 
495,599999999999 57,4966873028604 
